,index,name,uri,wikipedia,abstract,cid,type,related_to,createdAt,abstract_contents,article_contents,category,super_category,relrel_concepts,link_ratio,entropy
521,1006,Stationary bootstrap,http://dbpedia.org/resource/Stationary_bootstrap,http://en.wikipedia.org/wiki/Stationary_bootstrap,,6873244126949254369,related_concept,Cross-validation (statistics),2024-06-23 21:17:09.728,[],"['Boot', 'Bootstrapping', 'Poisson distribution', 'Bayesian estimator', 'Histogram', 'Bootstrap aggregating', 'U-statistic']",set(),set(),0,0.004796163069544364,0.3549834760618809
522,1010,Resampling (statistics),http://dbpedia.org/resource/Resampling_(statistics),http://en.wikipedia.org/wiki/Resampling_(statistics),"In statistics, resampling is the creation of new samples based on one observed sample.Resampling methods are: 1. 
* Permutation tests (also re-randomization tests) 2. 
* Bootstrapping 3. 
* Cross validation",1371355746545270143,related_concept,Cross-validation (statistics),2024-06-23 21:17:09.728,"['Boot', 'Bootstrapping']","['Boot', 'Bootstrapping']",set(),set(),0,1.7843137254901962,5.983029108064641e-304
523,1013,Hyperparameter (machine learning),http://dbpedia.org/resource/Hyperparameter_(machine_learning),http://en.wikipedia.org/wiki/Hyperparameter_(machine_learning),"In machine learning, a hyperparameter is a parameter whose value is used to control the learning process. By contrast, the values of other parameters (typically node weights) are derived via training. Hyperparameters can be classified as model hyperparameters, that cannot be inferred while fitting the machine to the training set because they refer to the model selection task, or algorithm hyperparameters, that in principle have no influence on the performance of the model but affect the speed and quality of the learning process. An example of a model hyperparameter is the topology and size of a neural network. Examples of algorithm hyperparameters are learning rate and batch size as well as mini-batch size. Batch size can refer to the full data sample where mini-batch size would be a smaller sample set. Different model training algorithms require different hyperparameters, some simple algorithms (such as ordinary least squares regression) require none. Given these hyperparameters, the training algorithm learns the parameters from the data. For instance, LASSO is an algorithm that adds a regularization hyperparameter to ordinary least squares regression, which has to be set before estimating the parameters through the training algorithm.",692441227210889006,related_concept,Cross-validation (statistics),2024-06-23 21:17:09.728,['Hyperparameter'],"['Hyperparameter', 'Gradient']",set(),set(),0,0.27647058823529413,1.3150378489404773
524,1018,Predictive modelling,http://dbpedia.org/resource/Predictive_modelling,http://en.wikipedia.org/wiki/Predictive_modelling,"Predictive modelling uses statistics to predict outcomes. Most often the event one wants to predict is in the future, but predictive modelling can be applied to any type of unknown event, regardless of when it occurred. For example, predictive models are often used to detect crimes and identify suspects, after the crime has taken place. In many cases the model is chosen on the basis of detection theory to try to guess the probability of an outcome given a set amount of input data, for example given an email determining how likely that it is spam. Models can use one or more classifiers in trying to determine the probability of a set of data belonging to another set. For example, a model might be used to determine whether an email is spam or ""ham"" (non-spam). Depending on definitional boundaries, predictive modelling is synonymous with, or largely overlapping with, the field of machine learning, as it is more commonly referred to in academic or research and development contexts. When deployed commercially, predictive modelling is often referred to as predictive analytics. Predictive modelling is often contrasted with causal modelling/analysis. In the former, one may be entirely satisfied to make use of indicators of, or proxies for, the outcome of interest. In the latter, one seeks to determine true cause-and-effect relationships. This distinction has given rise to a burgeoning literature in the fields of research methods and statistics and to the common statement that ""correlation does not imply causation"".",406438903839487785,related_concept,Cross-validation (statistics),2024-06-23 21:17:09.728,['Predictive modelling'],"['Predictive modelling', 'Parametric model']",set(),set(),0,2.2989690721649483,1.4048827472778462
525,1024,Mean absolute difference,http://dbpedia.org/resource/Mean_absolute_difference,http://en.wikipedia.org/wiki/Mean_absolute_difference,"The mean absolute difference (univariate) is a measure of statistical dispersion equal to the average absolute difference of two independent values drawn from a probability distribution. A related statistic is the , which is the mean absolute difference divided by the arithmetic mean, and equal to twice the Gini coefficient.The mean absolute difference is also known as the absolute mean difference (not to be confused with the absolute value of the mean signed difference) and the Gini mean difference (GMD). The mean absolute difference is sometimes denoted by Δ or as MD.",8880971042786036424,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,[],"['Confidence interval', 'Bernoulli distribution']",set(),set(),0,1.2,4.132966903936508e-304
526,1028,Measurement uncertainty,http://dbpedia.org/resource/Measurement_uncertainty,http://en.wikipedia.org/wiki/Measurement_uncertainty,"In metrology, measurement uncertainty is the expression of the statistical dispersion of the values attributed to a measured quantity. All measurements are subject to uncertainty and a measurement result is complete only when it is accompanied by a statement of the associated uncertainty, such as the standard deviation. By international agreement, this uncertainty has a probabilistic basis and reflects incomplete knowledge of the quantity value. It is a non-negative parameter. The measurement uncertainty is often taken as the standard deviation of a state-of-knowledge probability distribution over the possible values that could be attributed to a measured quantity. Relative uncertainty is the measurement uncertainty relative to the magnitude of a particular single choice for the value for the measured quantity, when this choice is nonzero. This particular single choice is usually called the measured value, which may be optimal in some well-defined sense (e.g., a mean, median, or mode). Thus, the relative measurement uncertainty is the measurement uncertainty divided by the absolute value of the measured value, when the measured value is not zero.",6278498214483207140,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,[],['Measurement uncertainty'],set(),set(),0,3.029850746268657,1.3739083832415633
527,1029,Coefficient of variation,http://dbpedia.org/resource/Coefficient_of_variation,http://en.wikipedia.org/wiki/Coefficient_of_variation,"In probability theory and statistics, the coefficient of variation (CV), also known as relative standard deviation (RSD), is a standardized measure of dispersion of a probability distribution or frequency distribution. It is often expressed as a percentage, and is defined as the ratio of the standard deviation to the mean (or its absolute value, ). The CV or RSD is widely used in analytical chemistry to express the precision and repeatability of an assay. It is also commonly used in fields such as engineering or physics when doing quality assurance studies and ANOVA gauge R&R, by economists and investors in economic models, and in neuroscience.",3962483690128537337,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,['ANOVA'],"['ANOVA', 'Mean', 'Statistical inference', 'Normalization (statistics)']",set(),set(),0,1.8188976377952757,1.1536684966457709
528,1032,Summary statistics,http://dbpedia.org/resource/Summary_statistics,http://en.wikipedia.org/wiki/Summary_statistics,"In descriptive statistics, summary statistics are used to summarize a set of observations, in order to communicate the largest amount of information as simply as possible. Statisticians commonly try to describe the observations in 
* a measure of location, or central tendency, such as the arithmetic mean 
* a measure of statistical dispersion like the standard mean absolute deviation 
* a measure of the shape of the distribution like skewness or kurtosis 
* if more than one variable is measured, a measure of statistical dependence such as a correlation coefficient A common collection of order statistics used as summary statistics are the five-number summary, sometimes extended to a seven-number summary, and the associated box plot. Entries in an analysis of variance table can also be regarded as summary statistics.",4621131814866019935,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,[],[],set(),set(),0,0.24477611940298508,1.3367171774912603
529,1034,Quartile coefficient of dispersion,http://dbpedia.org/resource/Quartile_coefficient_of_dispersion,http://en.wikipedia.org/wiki/Quartile_coefficient_of_dispersion,"In statistics, the quartile coefficient of dispersion is a descriptive statistic which measures dispersion and which is used to make comparisons within and between data sets. Since it is based on quantile information, it is less sensitive to outliers than measures such as the Coefficient of variation. As such, it is one of several Robust measures of scale. The statistic is easily computed using the first (Q1) and third (Q3) quartiles for each data set. The quartile coefficient of dispersion is:",5287757940144099378,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,"['Coefficient of variation', 'Robust measures of scale']",[],set(),set(),0,1.8181818181818181,4.271711481030518e-304
530,1035,Average absolute deviation,http://dbpedia.org/resource/Average_absolute_deviation,http://en.wikipedia.org/wiki/Average_absolute_deviation,"The average absolute deviation (AAD) of a data set is the average of the absolute deviations from a central point. It is a summary statistic of statistical dispersion or variability. In the general form, the central point can be a mean, median, mode, or the result of any other measure of central tendency or any reference value related to the given data set. AAD includes the mean absolute deviation and the median absolute deviation (both abbreviated as MAD).",6466725563382417651,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,[],['Average absolute deviation'],set(),set(),0,1.5907780979827089,0.6428882064717082
531,1037,Qualitative variation,http://dbpedia.org/resource/Qualitative_variation,http://en.wikipedia.org/wiki/Qualitative_variation,"An index of qualitative variation (IQV) is a measure of statistical dispersion in nominal distributions. There are a variety of these, but they have been relatively little-studied in the statistics literature. The simplest is the variation ratio, while more complex indices include the information entropy.",4898370671102762944,related_concept,Statistical dispersion,2024-06-23 21:17:09.728,[],"['Manhattan distance', 'ANOVA']",set(),set(),0,0.30097087378640774,0.9983158995145633
532,1041,Count data,http://dbpedia.org/resource/Count_data,http://en.wikipedia.org/wiki/Count_data,"In statistics, count data is a statistical data type describing countable quantities, data which can take only the counting numbers, non-negative integer values {0, 1, 2, 3, ...}, and where these integers arise from counting rather than ranking. The statistical treatment of count data is distinct from that of binary data, in which the observations can take only two values, usually represented by 0 and 1, and from ordinal data, which may also consist of integers but where the individual values fall on an arbitrary scale and only the relative ranking is important.",4680646592886605621,related_concept,Poisson regression,2024-06-23 21:17:09.728,[],['Poisson distribution'],set(),set(),0,11.777777777777779,1.3876229431504572
533,1043,Quasi-likelihood,http://dbpedia.org/resource/Quasi-likelihood,http://en.wikipedia.org/wiki/Quasi-likelihood,"In statistics, quasi-likelihood methods are used to estimate parameters in a statistical model when exact likelihood methods, for example maximum likelihood estimation, are computationally infeasible. Due to the wrong likelihood being used, quasi-likelihood estimators lose asymptotic efficiency compared to, e.g., maximum likelihood estimators. Under broadly applicable conditions, quasi-likelihood estimators are consistent and asymptotically normal. The asymptotic covariance matrix can be obtained using the so-called . Examples of quasi-likelihood methods are the generalized estimating equations and pairwise likelihood approaches.",7806180623116079271,related_concept,Poisson regression,2024-06-23 21:17:09.728,[],['Quasi-likelihood'],set(),set(),0,1.0,1.355256610463359
534,1052,Log-linear model,http://dbpedia.org/resource/Log-linear_model,http://en.wikipedia.org/wiki/Log-linear_model,"A log-linear model is a mathematical model that takes the form of a function whose logarithm equals a linear combination of the parameters of the model, which makes it possible to apply (possibly multivariate) linear regression. That is, it has the general form , in which the fi(X) are quantities that are functions of the variable X, in general a vector of values, while c and the wi stand for the model parameters. The term may specifically be used for: 
* A log-linear plot or graph, which is a type of semi-log plot. 
* Poisson regression for contingency tables, a type of generalized linear model. The specific applications of log-linear models are where the output quantity lies in the range 0 to ∞, for values of the independent variables X, or more immediately, the transformed quantities fi(X) in the range −∞ to +∞. This may be contrasted to logistic models, similar to the logistic function, for which the output quantity lies in the range 0 to 1. Thus the contexts where these models are useful or realistic often depends on the range of the values being modelled.",7163208835134715341,related_concept,Poisson regression,2024-06-23 21:17:09.728,['Poisson regression'],[],set(),set(),0,1.8333333333333333,1.3308367056055128
535,1054,Negative binomial distribution,http://dbpedia.org/resource/Negative_binomial_distribution,http://en.wikipedia.org/wiki/Negative_binomial_distribution,"In probability theory and statistics, the negative binomial distribution is a discrete probability distribution that models the number of failures in a sequence of independent and identically distributed Bernoulli trials before a specified (non-random) number of successes (denoted ) occurs. For example, we can define rolling a 6 on a die as a success, and rolling any other number as a failure, and ask how many failure rolls will occur before we see the third success. In such a case, the probability distribution of the number of failures that appear will be a negative binomial distribution. An alternative formulation is to model the number of total trials (instead of the number of failures). In fact, for a specified (non-random) number of successes (r), the number of failures (n - r) are random because the total trials (n) are random. For example, we could use the negative binomial distribution to model the number of days n (random) a certain machine works (specified by r) before it breaks down. The Pascal distribution (after Blaise Pascal) and Polya distribution (for George Pólya) are special cases of the negative binomial distribution. A convention among engineers, climatologists, and others is to use ""negative binomial"" or ""Pascal"" for the case of an integer-valued stopping-time parameter and use ""Polya"" for the real-valued case. For occurrences of associated discrete events, like tornado outbreaks, the Polya distributions can be used to give more accurate models than the Poisson distribution by allowing the mean and variance to be different, unlike the Poisson. The negative binomial distribution has a variance , with the distribution becoming identical to Poisson in the limit for a given mean . This can make the distribution a useful overdispersed alternative to the Poisson distribution, for example for a robust modification of Poisson regression. In epidemiology, it has been used to model disease transmission for infectious diseases where the likely number of onward infections may vary considerably from individual to individual and from setting to setting. More generally, it may be appropriate where events have positively correlated occurrences causing a larger variance than if the occurrences were independent, due to a positive covariance term. The term ""negative binomial"" is likely due to the fact that a certain binomial coefficient that appears in the formula for the probability mass function of the distribution can be written more simply with negative numbers.",5124547052983653642,related_concept,Poisson regression,2024-06-23 21:17:09.728,"['Poisson distribution', 'Poisson regression']","['Poisson distribution', 'Poisson regression', ""Newton's method"", 'Probability', 'Probability distribution']",set(),set(),0,1.453968253968254,1.3147227720695651
536,1055,Iteratively reweighted least squares,http://dbpedia.org/resource/Iteratively_reweighted_least_squares,http://en.wikipedia.org/wiki/Iteratively_reweighted_least_squares,"The method of iteratively reweighted least squares (IRLS) is used to solve certain optimization problems with objective functions of the form of a p-norm: by an iterative method in which each step involves solving a weighted least squares problem of the form: IRLS is used to find the maximum likelihood estimates of a generalized linear model, and in robust regression to find an M-estimator, as a way of mitigating the influence of outliers in an otherwise normally-distributed data set. For example, by minimizing the least absolute errors rather than the least square errors. One of the advantages of IRLS over linear programming and convex programming is that it can be used with Gauss–Newton and Levenberg–Marquardt numerical algorithms.",6804438658320936983,related_concept,Poisson regression,2024-06-23 21:17:09.728,['M-estimator'],['M-estimator'],set(),set(),0,1.793103448275862,1.0758980192573508
537,1056,Zero-inflated model,http://dbpedia.org/resource/Zero-inflated_model,http://en.wikipedia.org/wiki/Zero-inflated_model,"In statistics, a zero-inflated model is a statistical model based on a zero-inflated probability distribution, i.e. a distribution that allows for frequent zero-valued observations.",4679325934941529238,related_concept,Poisson regression,2024-06-23 21:17:09.728,[],"['Count data', 'Zero-inflated model', 'Poisson distribution', 'Poisson regression', 'Data']",set(),set(),0,0.08943089430894309,1.3339633166354303
538,1057,Ridge regression,http://dbpedia.org/resource/Ridge_regression,http://en.wikipedia.org/wiki/Ridge_regression,"Ridge regression is a method of estimating the coefficients of multiple-regression models in scenarios where the independent variables are highly correlated. It has been used in many fields including econometrics, chemistry, and engineering. Also known as Tikhonov regularization, named for Andrey Tikhonov, it is a method of regularization of ill-posed problems. it is particularly useful to mitigate the problem of multicollinearity in linear regression, which commonly occurs in models with large numbers of parameters. In general, the method provides improved efficiency in parameter estimation problems in exchange for a tolerable amount of bias (see bias–variance tradeoff). The theory was first introduced by Hoerl and Kennard in 1970 in their Technometrics papers “RIDGE regressions: biased estimation of nonorthogonal problems” and “RIDGE regressions: applications in nonorthogonal problems”. This was the result of ten years of research into the field of ridge analysis. Ridge regression was developed as a possible solution to the imprecision of least square estimators when linear regression models have some multicollinear (highly correlated) independent variables—by creating a ridge regression estimator (RR). This provides a more precise ridge parameters estimate, as its variance and mean square estimator are often smaller than the least square estimators previously derived.",8617725388504093679,related_concept,Poisson regression,2024-06-23 21:17:09.728,['Ridge regression'],"['Ridge regression', 'Kriging', 'Ordinary least squares', ""Bayes' theorem""]",set(),set(),0,0.46,4.933665023018659e-304
539,1058,Fixed-effect Poisson model,http://dbpedia.org/resource/Fixed-effect_Poisson_model,http://en.wikipedia.org/wiki/Fixed-effect_Poisson_model,"In statistics, fixed-effect Poisson models are used for static panel data when the outcome variable is count data. Hausman, Hall, and Griliches pioneered the method in the mid 1980s. Their outcome of interest was the number of patents filed by firms, where they wanted to develop methods to control for the firm fixed effects. Linear panel data models use the linear additivity of the fixed effects to difference them out and circumvent the . Even though Poisson models are inherently nonlinear, the use of the linear index and the exponential link function lead to multiplicative separability, more specifically E[yit ∨ xi1... xiT, ci ] = m(xit, ci, b0 ) = exp(ci + xit b0 ) = ai exp(xit b0 ) = μti (1) This formula looks very similar to the standard Poisson premultiplied by the term ai. As the conditioning set includes the observables over all periods, we are in the static panel data world and are imposing . Hausman, Hall, and Griliches then use Andersen's conditional Maximum Likelihood methodology to estimate b0. Using ni = Σ yit allows them to obtain the following nice distributional result of yi yi ∨ ni, xi, ci ∼ Multinomial (ni, p1 (xi, b0), ..., pT (xi, b0 )) (2) where At this point, the estimation of the fixed-effect Poisson model is transformed in a useful way and can be estimated by maximum-likelihood estimation techniques for multinomial log likelihoods. This is computationally not necessarily very restrictive, but the distributional assumptions up to this point are fairly stringent. Wooldridge provided evidence that these models have nice robustness properties as long as the conditional mean assumption (i.e. equation 1) holds. Chamberlain also provided for these estimators under slightly weaker exogeneity assumptions. However, these bounds are practically difficult to attain, as the proposed methodology needs high-dimensional nonparametric regressions for attaining these bounds.",6351892707068813102,related_concept,Poisson regression,2024-06-23 21:17:09.728,[],['Poisson regression'],set(),set(),0,0.8461538461538461,1.3722830695686534
540,1060,Poisson distribution,http://dbpedia.org/resource/Poisson_distribution,http://en.wikipedia.org/wiki/Poisson_distribution,"In probability theory and statistics, the Poisson distribution is a discrete probability distribution that expresses the probability of a given number of events occurring in a fixed interval of time or space if these events occur with a known constant mean rate and independently of the time since the last event. It is named after French mathematician Siméon Denis Poisson (/ˈpwɑːsɒn/; French pronunciation: ​[pwasɔ̃]). The Poisson distribution can also be used for the number of events in other specified interval types such as distance, area, or volume. For instance, a call center receives an average of 180 calls per hour, 24 hours a day. The calls are independent; receiving one does not change the probability of when the next one will arrive. The number of calls received during any minute has a Poisson probability distribution with mean 3: the most likely numbers are 2 and 3 but 1 and 4 are also likely and there is a small probability of it being as low as zero and a very small probability it could be 10. Another example is the number of decay events that occur from a radioactive source during a defined observation period.",2558302256691409464,related_concept,Poisson regression,2024-06-23 21:17:09.728,['Poisson distribution'],"['Poisson distribution', 'Kullback–Leibler divergence', 'Probability', 'Bayesian inference', 'Poisson regression', 'MATLAB']",set(),set(),0,2.471563981042654,0.8709052992197199
541,1066,Vector quantization,http://dbpedia.org/resource/Vector_quantization,http://en.wikipedia.org/wiki/Vector_quantization,"Vector quantization (VQ) is a classical quantization technique from signal processing that allows the modeling of probability density functions by the distribution of prototype vectors. It was originally used for data compression. It works by dividing a large set of points (vectors) into groups having approximately the same number of points closest to them. Each group is represented by its centroid point, as in k-means and some other clustering algorithms. The density matching property of vector quantization is powerful, especially for identifying the density of large and high-dimensional data. Since data points are represented by the index of their closest centroid, commonly occurring data have low error, and rare data high error. This is why VQ is suitable for lossy data compression. It can also be used for lossy data correction and density estimation. Vector quantization is based on the competitive learning paradigm, so it is closely related to the self-organizing map model and to sparse coding models used in deep learning algorithms such as autoencoder.",365309459450831503,related_concept,K-means clustering,2024-06-23 21:17:09.728,['Vector quantization'],"['Vector quantization', 'Simulated annealing', 'Mean']",set(),set(),0,1.2333333333333334,1.3557564252676646
542,1068,Mean shift,http://dbpedia.org/resource/Mean_shift,http://en.wikipedia.org/wiki/Mean_shift,"Mean shift is a non-parametric feature-space mathematical analysis technique for locating the maxima of a density function, a so-called mode-seeking algorithm. Application domains include cluster analysis in computer vision and image processing.",8590341461976611560,related_concept,K-means clustering,2024-06-23 21:17:09.728,"['Mean shift', 'Mean']","['Mean shift', 'Mean', 'Expectation–maximization algorithm']",set(),set(),0,1.7549668874172186,0.877741702437022
543,1069,K-medians clustering,http://dbpedia.org/resource/K-medians_clustering,http://en.wikipedia.org/wiki/K-medians_clustering,"In statistics, k-medians clustering is a cluster analysis algorithm. It is a variation of k-means clustering where instead of calculating the mean for each cluster to determine its centroid, one instead calculates the median. This has the effect of minimizing error over all clusters with respect to the 1-norm distance metric, as opposed to the squared 2-norm distance metric (which k-means does.) This relates directly to the k-median problem with respect to the 1-norm, which is the problem of finding k centers such that the clusters formed by them are the most compact. Formally, given a set of data points x, the k centers ci are to be chosen so as to minimize the sum of the distances from each x to the nearest ci. The criterion function formulated in this way is sometimes a better criterion than that used in the k-means clustering algorithm, in which the sum of the squared distances is used. The sum of distances is widely used in applications such as the facility location problem. The proposed algorithm uses Lloyd-style iteration which alternates between an expectation (E) and maximization (M) step, making this an expectation–maximization algorithm. In the E step, all objects are assigned to their nearest median. In the M step, the medians are recomputed by using the median in each single dimension.",9079241272716174300,related_concept,K-means clustering,2024-06-23 21:17:09.728,[],[],set(),set(),0,4.55,3.315077335491957e-304
544,1079,K q-flats,http://dbpedia.org/resource/K_q-flats,http://en.wikipedia.org/wiki/K_q-flats,"In data mining and machine learning, -flats algorithm is an iterative method which aims to partition observations into clusters where each cluster is close to a -flat, where is a given integer. It is a generalization of the -means algorithm. In -means algorithm,clusters are formed in the way that each cluster is close to one point, which is a -flat. -flats algorithm gives better clustering result than -means algorithmfor some data set.",7738161504895277855,related_concept,K-means clustering,2024-06-23 21:17:09.728,[],"[""Lloyd's algorithm"", 'Classification']",set(),set(),0,3.5625,3.3690391768724316e-304
545,1083,Truncated mean,http://dbpedia.org/resource/Truncated_mean,http://en.wikipedia.org/wiki/Truncated_mean,"A truncated mean or trimmed mean is a statistical measure of central tendency, much like the mean and median. It involves the calculation of the mean after discarding given parts of a probability distribution or sample at the high and low end, and typically discarding an equal amount of both. This number of points to be discarded is usually given as a percentage of the total number of points, but may also be given as a fixed number of points. For most statistical applications, 5 to 25 percent of the ends are discarded. For example, given a set of 8 points, trimming by 12.5% would discard the minimum and maximum value in the sample: the smallest and largest values, and would compute the mean of the remaining 6 points. The 25% trimmed mean (when the lowest 25% and the highest 25% are discarded) is known as the interquartile mean. The median can be regarded as a fully truncated mean and is most robust. As with other trimmed estimators, the main advantage of the trimmed mean is robustness and higher efficiency for mixed distributions and heavy-tailed distribution (like the Cauchy distribution), at the cost of lower efficiency for some other less heavily tailed distributions (such as the normal distribution). For intermediate distributions the differences between the efficiency of the mean and the median are not very big, e.g. for the student-t distribution with 2 degrees of freedom the variances for mean and median are nearly equal.",1111533965860117624,related_concept,Central tendency,2024-06-23 21:17:09.728,['Cauchy distribution'],"['Cauchy distribution', 'Winsorized mean', ""Student's t-test""]",set(),set(),0,1.2564102564102564,4.073610798509893e-304
546,1085,Central moment,http://dbpedia.org/resource/Central_moment,http://en.wikipedia.org/wiki/Central_moment,"In probability theory and statistics, a central moment is a moment of a probability distribution of a random variable about the random variable's mean; that is, it is the expected value of a specified integer power of the deviation of the random variable from the mean. The various moments form one set of values by which the properties of a probability distribution can be usefully characterized. Central moments are used in preference to ordinary moments, computed in terms of deviations from the mean instead of from zero, because the higher-order central moments relate only to the spread and shape of the distribution, rather than also to its location. Sets of central moments can be defined for both univariate and multivariate distributions.",9099924551923346945,related_concept,Central tendency,2024-06-23 21:17:09.728,['Central moment'],"['Central moment', 'Cauchy distribution']",set(),set(),0,2.6739130434782608,1.3170436101261114
547,1086,Midrange,http://dbpedia.org/resource/Midrange,http://en.wikipedia.org/wiki/Midrange,,296395542917317640,related_concept,Central tendency,2024-06-23 21:17:09.728,[],[],set(),set(),0,0.23076923076923078,0.551181594312963
548,1088,Mode (statistics),http://dbpedia.org/resource/Mode_(statistics),http://en.wikipedia.org/wiki/Mode_(statistics),"The mode is the value that appears most often in a set of data values. If X is a discrete random variable, the mode is the value x (i.e, X = x) at which the probability mass function takes its maximum value. In other words, it is the value that is most likely to be sampled. Like the statistical mean and median, the mode is a way of expressing, in a (usually) single number, important information about a random variable or a population. The numerical value of the mode is the same as that of the mean and median in a normal distribution, and it may be very different in highly skewed distributions. The mode is not necessarily unique to a given discrete distribution, since the probability mass function may take the same maximum value at several points x1, x2, etc. The most extreme case occurs in uniform distributions, where all values occur equally frequently. When the probability density function of a continuous distribution has multiple local maxima it is common to refer to all of the local maxima as modes of the distribution. Such a continuous distribution is called multimodal (as opposed to unimodal). A mode of a continuous probability distribution is often considered to be any value x at which its probability density function has a locally maximum value, so any peak is a mode. In symmetric unimodal distributions, such as the normal distribution, the mean (if defined), median and mode all coincide. For samples, if it is known that they are drawn from a symmetric unimodal distribution, the sample mean can be used as an estimate of the population mode.",4518694316619914523,related_concept,Central tendency,2024-06-23 21:17:09.728,[],['MATLAB'],set(),set(),0,2.790633608815427,1.315591221519686
549,1089,Deviation (statistics),http://dbpedia.org/resource/Deviation_(statistics),http://en.wikipedia.org/wiki/Deviation_(statistics),"In mathematics and statistics, deviation is a measure of difference between the observed value of a variable and some other value, often that variable's mean. The sign of the deviation reports the direction of that difference (the deviation is positive when the observed value exceeds the reference value). The magnitude of the value indicates the size of the difference.",7078117349982464153,related_concept,Central tendency,2024-06-23 21:17:09.728,[],"['Summary statistics', 'Variance', 'Mean', 'Statistics', 'Studentized residual']",set(),set(),0,1.8222222222222222,1.2745801176681963
550,1090,Winsorized mean,http://dbpedia.org/resource/Winsorized_mean,http://en.wikipedia.org/wiki/Winsorized_mean,"A winsorized mean is a winsorized statistical measure of central tendency, much like the mean and median, and even more similar to the truncated mean. It involves the calculation of the mean after winsorizing -- replacing given parts of a probability distribution or sample at the high and low end with the most extreme remaining values, typically doing so for an equal amount of both extremes; often 10 to 25 percent of the ends are replaced. The winsorized mean can equivalently be expressed as a weighted average of the truncated mean and the quantiles at which it is limited, which corresponds to replacing parts with the corresponding quantiles.",3009801004421193248,related_concept,Central tendency,2024-06-23 21:17:09.728,[],[],set(),set(),0,0.9655172413793104,0.717973889367848
551,1092,Mean,http://dbpedia.org/resource/Mean,http://en.wikipedia.org/wiki/Mean,"There are several kinds of mean in mathematics, especially in statistics. Each mean serves to summarize a given group of data, often to better understand the overall value (magnitude and sign) of a given data set. For a data set, the arithmetic mean, also known as ""arithmetic average"", is a measure of central tendency of a finite set of numbers: specifically, the sum of the values divided by the number of values. The arithmetic mean of a set of numbers x1, x2, ..., xn is typically denoted using an overhead bar, . If the data set were based on a series of observations obtained by sampling from a statistical population, the arithmetic mean is the sample mean to distinguish it from the mean, or expected value, of the underlying distribution, the population mean (denoted or ). Outside probability and statistics, a wide range of other notions of mean are often used in geometry and mathematical analysis; examples are given below.",6544048166719960573,related_concept,Central tendency,2024-06-23 21:17:09.728,[],"['Poisson distribution', 'Fréchet mean']",set(),set(),0,4.3164556962025316,0.8748033702600511
552,1094,Geometric mean,http://dbpedia.org/resource/Geometric_mean,http://en.wikipedia.org/wiki/Geometric_mean,"In mathematics, the geometric mean is a mean or average which indicates a central tendency of a set of numbers by using the product of their values (as opposed to the arithmetic mean which uses their sum). The geometric mean is defined as the nth root of the product of n numbers, i.e., for a set of numbers a1, a2, ..., an, the geometric mean is defined as or, equivalently, as the arithmetic mean in logscale: For instance, the geometric mean of two numbers, say 2 and 8, is just the square root of their product, that is, . As another example, the geometric mean of the three numbers 4, 1, and 1/32 is the cube root of their product (1/8), which is 1/2, that is, . The geometric mean applies only to positive numbers. The geometric mean is often used for a set of numbers whose values are meant to be multiplied together or are exponential in nature, such as a set of growth figures: values of the human population or interest rates of a financial investment over time. It also applies to benchmarking, where it is particularly useful for computing means of speedup ratios: since the mean of 0.5x (half as fast) and 2x (twice as fast) will be 1 (i.e., no speedup overall). The geometric mean can be understood in terms of geometry. The geometric mean of two numbers, and , is the length of one side of a square whose area is equal to the area of a rectangle with sides of lengths and . Similarly, the geometric mean of three numbers, , , and , is the length of one edge of a cube whose volume is the same as that of a cuboid with sides whose lengths are equal to the three given numbers. The geometric mean is one of the three classical Pythagorean means, together with the arithmetic mean and the harmonic mean. For all positive data sets containing at least one pair of unequal values, the harmonic mean is always the least of the three means, while the arithmetic mean is always the greatest of the three and the geometric mean is always in between (see Inequality of arithmetic and geometric means.)",8453979673334661548,related_concept,Central tendency,2024-06-23 21:17:09.728,[],[],set(),set(),0,2.1379310344827585,1.0757722392040696
553,1097,Empirical measure,http://dbpedia.org/resource/Empirical_measure,http://en.wikipedia.org/wiki/Empirical_measure,"In probability theory, an empirical measure is a random measure arising from a particular realization of a (usually finite) sequence of random variables. The precise definition is found below. Empirical measures are relevant to mathematical statistics. The motivation for studying empirical measures is that it is often impossible to know the true underlying probability measure . We collect observations and compute relative frequencies. We can estimate , or a related distribution function by means of the empirical measure or empirical distribution function, respectively. These are uniformly good estimates under certain conditions. Theorems in the area of empirical processes provide rates of this convergence.",7075069102517442147,related_concept,Central tendency,2024-06-23 21:17:09.728,"['Empirical measure', 'Theorem']","['Empirical measure', 'Theorem']",set(),set(),0,1.5,1.3452077951238466
554,1098,Averages,http://dbpedia.org/resource/Averages,http://en.wikipedia.org/wiki/Averages,,2513996053740924300,related_concept,Central tendency,2024-06-23 21:17:09.728,[],['Central tendency'],set(),set(),0,0.11688311688311688,0.5736288941674655
